code,name,id,level,parent.id,geometry.type,ward.parent.id,ward,subcounty.parent.id,subcounty,county.parent.id,county,mflcode,geometry.coordinates_1,geometry.coordinates_2
10822,Naromoru Health Centre,O6edDZHFmrT,7,taLKXcT2EEk,Point,jWGb2Hsp9gB,Naromoru/Kiamathaga ,IZOS05Z8QAL,Kieni East ,HfVjCurKxh2,Nyeri ,10822,37.02027,-0.16667
470,Naromoru/Kiamathaga Ward,taLKXcT2EEk,6,jWGb2Hsp9gB,NA,jWGb2Hsp9gB,Naromoru/Kiamathaga ,IZOS05Z8QAL,Kieni East ,HfVjCurKxh2,Nyeri ,470,NULL,
Keipsl15312,Naroosura Health Centre,egtAm7vFi5g,7,krk7sQ0DWrx,Point,VuV6A0xYYRj,Maji Moto/Naroosura ,IBZqPDOCobI,Narok South ,HfVjCurKxh2,Narok ,15312,35.86447,-1.54047
Keipsl16221,Narrapu Dispensary,YYAypBXx8ry,7,wQOzDuvLSud,Point,olHxLXQSkGq,Oldo/Nyiro ,WdtNaOc3FbT,Isiolo ,HfVjCurKxh2,Isiolo ,16221,36.95726,0.61001
Keipsl16816,Narumoru Catholic Dispensary,iQrZOEPM6op,7,taLKXcT2EEk,Point,jWGb2Hsp9gB,Naromoru/Kiamathaga ,IZOS05Z8QAL,Kieni East ,HfVjCurKxh2,Nyeri ,16816,37.05784,-0.18596
Keipsl16074,Nasewe Health Centre,rM5O03z84as,7,twFlNPfhhMW,Point,w3lVylHO5Qp,matayos South ,VljEgS6qanC,Matayos ,HfVjCurKxh2,Busia ,16074,34.23049,0.3989
Keipsl16075,Nasianda Dispensary,vhjabLtO5ea,7,JJIpRNWbANs,Point,dngfaawHbyJ,Bumula ,A1gVLZ5bHiS,Bumula ,HfVjCurKxh2,Bungoma ,16075,34.45451,0.49896
Keipsl18355,Nasiger Dispensary,JY2MapfyJqj,7,tptwujsx7NT,Point,qJ7SSkvYMLL,Turkwel ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,18355,35.43788,3.36157
Keipsl19887,Nasira Dispensary,tW9Eqx2Yu5w,7,JhkfYa7LjzZ,Point,w3lVylHO5Qp,Busibwabo ,VljEgS6qanC,Matayos ,HfVjCurKxh2,Busia ,19887,34.20905,0.44842
Keipsl15314,Nasolot Dispensary,dNoMDpVN2OS,7,ZhPGzOI49z5,Point,pUbEjZ9fbXv,Sekerr ,Y2tnI4r0GkW,Pokot Central ,HfVjCurKxh2,West Pokot ,15314,35.40019,1.82186
Keipsl16076,Nasusi Dispensary,WVE68yPcN3Z,7,OiViWko25mx,Point,qpfgNhIEBiC,Maeni ,A1gVLZ5bHiS,Kimilili ,HfVjCurKxh2,Bungoma ,16076,34.7451,0.81982
Keipsl20581,National Blood Transfusion services-Nairobi,lWLUC1kQ80c,7,WV5TxGUwFxH,NA,AIoQor5h6tb,Woodley/kenyatta golf course ,DW4iKNGrY42,Kibra ,HfVjCurKxh2,Nairobi ,20581,NULL,
Keipsl20580,National HIV reference lab,IX139VUBjy6,7,WV5TxGUwFxH,Point,AIoQor5h6tb,Woodley/kenyatta golf course ,DW4iKNGrY42,Kibra ,HfVjCurKxh2,Nairobi ,20580,36.80643,-1.30445
Keipsl16077,National Youth Service Dispensary,HfAcySm3ktL,7,zTHtpIRbuw4,NA,r32Njvj85KO,Likuyani ,M0xXLu8QbHW,Likuyani ,HfVjCurKxh2,Kakamega ,16077,NULL,
keipsl16077,National Youth Service Dispensary (Turbo),Dk7EpSRYwbz,7,unVQgGR9Yzb,Point,ZpYDJk6NIX6,Lumakanda ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,16077,34.98332349,0.641027248
16077,National Youth Service Dispensary (Turbo),pawLoEQCKWh,7,unVQgGR9Yzb,Point,ZpYDJk6NIX6,Lumakanda ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,16077,34.98413375,0.640723861
Keipsl13130,National Youth Service Hq Dispensary (Ruaraka),nLd3PnfZOJ1,7,dO0uh90FsKH,Point,O3OUvcIXSQN,Utalii ,DW4iKNGrY42,Ruaraka ,HfVjCurKxh2,Nairobi ,13130,36.86927,-1.25128
Keipsl15315,Natira Dispensary,qkLHOHleWwa,7,MI5ONq4AYcX,Point,HFH1MxaPlIn,Kalobeyei ,Toe5zU8RLT5,Turkana West ,HfVjCurKxh2,Turkana ,15315,34.58703,3.81423
22215,Natukobenyo Health Centre,dIse5JL3axM,7,MI5ONq4AYcX,NA,HFH1MxaPlIn,Kalobeyei ,Toe5zU8RLT5,Turkana West ,HfVjCurKxh2,Turkana ,22215,NULL,
Keipsl15316,Nauyapong Dispensary,wL5zba57jJu,7,LbpgcCuUXLz,Point,cVToPEDGKAV,Alale ,Y2tnI4r0GkW,Pokot North ,HfVjCurKxh2,West Pokot ,15316,34.95621,2.41593
NA,Navakholo Sub County,DKfPcAANe2G,5,M0xXLu8QbHW,MultiPolygon,NA,NA,M0xXLu8QbHW,Navakholo ,HfVjCurKxh2,Kakamega ,NA,34.5781,34.584
Keipsl16078,Navakholo Sub-District Hospital,zifJotehKTy,7,ZwFV8hsu8RV,Point,DKfPcAANe2G,Bunyala Central ,M0xXLu8QbHW,Navakholo ,HfVjCurKxh2,Kakamega ,16078,34.68229,0.41373
Keipsl13837,Naya Health Centre,GbmO5x3ywsE,7,XKHEWuEJrR2,Point,Lkjyg0yFY1A,South Uyoma ,mMORYzJBnzi,Rarieda ,HfVjCurKxh2,Siaya ,13837,34.3121,-0.36255
Keipsl20818,Nayanaeangikalalio Dispensary,FMZazLt8hFX,7,b7gJN0r7gfR,NA,TbfaoJj4OaE,Lodwar Township ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,20818,NULL,
Keipsl10825,Nazareth Hospital,hAmCQNUuzk3,7,nhvDDbt3hCv,Point,wDbbJDcCOL3,Limuru East ,A0BC4zSGPwM,Limuru ,HfVjCurKxh2,Kiambu ,10825,36.72546,-1.13613
Keipsl17490,Nazareth Hospital (Ruiru),mRAArk8vpps,7,hjM5GSnafrq,Point,UyfrbiN7Ke6,Biashara ,A0BC4zSGPwM,Ruiru ,HfVjCurKxh2,Kiambu ,17490,36.94985,-1.14729
Keipsl16341,Nazareth Medical Clinic (Wareng),AYzBmYhTrdY,7,e0vmgCkehIB,Point,JCKvJkl6GyW,Tulwet/Chuiyat ,cS6agZiN32t,Kesses ,HfVjCurKxh2,Uasin Gishu ,16341,35.32573,0.29428
Keipsl17708,Ncooro Dispensary,zMZ0Pf39JcT,7,p3eZRaIozeC,Point,XQP3pEOyfwE,Akithii ,xy2ubunOGVi,Tigania West ,HfVjCurKxh2,Meru ,17708,37.65696,0.24377
Keipsl15317,Ndabarnach Clinic,nrTYD9LtmF7,7,UKXJAWFwJA2,Point,xqwy41vfEN4,Moi's Bridge ,cS6agZiN32t,Soy ,HfVjCurKxh2,Uasin Gishu ,15317,35.1593,0.85098
Keipsl15318,Ndabibi Dispensary,WwqXNwgAJ4S,7,H2D84ldGNuz,Point,JXLPtLfLgxW,Maeilla ,ZFzQpYAw1RT,Naivasha Sub-County,HfVjCurKxh2,Nakuru ,15318,36.21851,-0.71139
Keipsl10827,Ndakaini Clinic,GGEhrEymEYj,7,QkaX6u9vogr,Point,d05tVut2cQQ,Kariara ,SeUHzwEWOUn,Gatanga ,HfVjCurKxh2,Muranga ,10827,36.84262,-0.82575
Keipsl10828,Ndakaini Dispensary,bWf0DP9xV54,7,QkaX6u9vogr,Point,d05tVut2cQQ,Kariara ,SeUHzwEWOUn,Gatanga ,HfVjCurKxh2,Muranga ,10828,36.83651,-0.82651
Keipsl17817,Ndakani Dispensary(symatani),WmUBiGE3beU,7,QLpEwFWreBW,Point,B42m5Hc0JkQ,Mutha ,zF5mSLNG4Cl,Kitui South ,HfVjCurKxh2,Kitui ,17817,38.25108,-1.53362
Keipsl12635,Ndalani Dispensary,cQZ1uOOMBDS,7,y1iBJBEjkwZ,Point,g4bSELwoGds,Makindu ,M5TOiiYVWwN,Kibwezi West ,HfVjCurKxh2,Makueni ,12635,37.48813,-1.10182
Keipsl19978,Ndalani Dispensary (Makindu),NIsKCcfKOMD,7,y1iBJBEjkwZ,NA,g4bSELwoGds,Makindu ,M5TOiiYVWwN,Kibwezi West ,HfVjCurKxh2,Makueni ,19978,NULL,
376,Ndalani Ward,WoC1iiVwXDB,6,ENcUh5tZoLh,NA,ENcUh5tZoLh,Ndalani ,XFTvFUirnjA,Yatta ,HfVjCurKxh2,Machakos ,376,NULL,
Keipsl15320,Ndalat Gaa Dispensary,soMhrqeWOd0,7,vxeUoJddaJ6,NA,ozo6TxRF0Qk,Ndalat ,y20aapE6KYr,Mosop ,HfVjCurKxh2,Nandi ,15320,NULL,
778,Ndalat Ward,vxeUoJddaJ6,6,ozo6TxRF0Qk,NA,ozo6TxRF0Qk,Ndalat ,y20aapE6KYr,Mosop ,HfVjCurKxh2,Nandi ,778,NULL,
Keipsl16079,Ndalu Health Centre,qGcFzdv2TZs,7,COaJSGVRmxb,Point,x7pj22WoZjz,Ndalu/ tabani ,A1gVLZ5bHiS,Tongaren ,HfVjCurKxh2,Bungoma ,16079,34.99304,0.84314
1118,Ndalu/ tabani Ward,COaJSGVRmxb,6,x7pj22WoZjz,NA,x7pj22WoZjz,Ndalu/ tabani ,A1gVLZ5bHiS,Tongaren ,HfVjCurKxh2,Bungoma ,1118,NULL,
Keipsl17325,Ndamama Dispensary,QgfWQdcKmJc,7,ut0Qmy4GCW5,Point,KFg8i6HThlo,Ololmasani ,IBZqPDOCobI,Transmara East ,HfVjCurKxh2,Narok ,17325,35.02258,-0.91676
Keipsl15321,ndamichonik,hf6mqs0f9E5,7,OfialI3e3eW,Point,CuYWuE3om1k,Kong'Asis ,sphpbVxO6pn,Chepalungu ,HfVjCurKxh2,Bomet ,15321,35.19306,-0.80694
Keipsl15322,Ndanai,Z5olx0EKxxb,7,IeQLLm4D9gw,Point,qlM1NMsN829,Ndanai/Abosi ,sphpbVxO6pn,Sotik ,HfVjCurKxh2,Bomet ,15322,35.09288,-0.8433
NA,Ndanai/Abosi Ward,IeQLLm4D9gw,6,qlM1NMsN829,NA,qlM1NMsN829,Ndanai/Abosi ,sphpbVxO6pn,Sotik ,HfVjCurKxh2,Bomet ,NA,NULL,
Keipsl10829,Ndaragwa Health Centre,LqyOkuzfVuX,7,gwqqWbmBNnr,Point,eHg0j1aZrVt,Central ,mVgMb1mDaDX,Ndaragwa ,HfVjCurKxh2,Nyandarua ,10829,36.53134,-0.05701
NA,Ndaragwa Sub County,eHg0j1aZrVt,5,mVgMb1mDaDX,MultiPolygon,NA,NA,mVgMb1mDaDX,Ndaragwa ,HfVjCurKxh2,Nyandarua ,NA,36.652,36.6519
982,Ndaraweta Ward,CQNT5n0z9Y8,6,W2u4ZEUB2TO,NA,W2u4ZEUB2TO,Ndaraweta ,sphpbVxO6pn,Bomet Central ,HfVjCurKxh2,Bomet ,982,NULL,
Keipsl15323,Ndarawetta Dispensary,t0Te0ef1dGv,7,CQNT5n0z9Y8,Point,W2u4ZEUB2TO,Ndaraweta ,sphpbVxO6pn,Bomet Central ,HfVjCurKxh2,Bomet ,15323,35.22321,-0.40573
553,Ndarugu Ward,ev9wIQtT0Gk,6,y97c7GzsPCJ,NA,y97c7GzsPCJ,Ndarugu ,A0BC4zSGPwM,Gatundu South ,HfVjCurKxh2,Kiambu ,553,NULL,
Keipsl12636,Ndatani Dispensary,hgYEuBky3mr,7,k8CO1dyUKWW,Point,B42m5Hc0JkQ,Ikanga/Kyatune ,zF5mSLNG4Cl,Kitui South ,HfVjCurKxh2,Kitui ,12636,38.04095,-1.50514
Keipsl10830,Ndathi Dispensary,psZQI36ohwZ,7,hYq6Je0SPv0,Point,jWGb2Hsp9gB,Kabaru ,IZOS05Z8QAL,Kieni East ,HfVjCurKxh2,Nyeri ,10830,37.11925,-0.30132
Keipsl11700,Ndau Dispensary,EXsKlklCKg0,7,emvqpc4fAEK,Point,G4rhJHXqv7k,Kiunga ,Nx2P930hOHB,Lamu East ,HfVjCurKxh2,Lamu ,11700,41.20961,-2.01143
Keipsl11701,Ndavaya Dispensary,AYB2ClRnGsv,7,VHmIALTBfy9,Point,u0TwHy39CeG,Ndavaya ,yBnmZCQmDeX,Kinango ,HfVjCurKxh2,Kwale ,11701,39.16647,-4.25708
44,Ndavaya Ward,VHmIALTBfy9,6,u0TwHy39CeG,NA,u0TwHy39CeG,Ndavaya ,yBnmZCQmDeX,Kinango ,HfVjCurKxh2,Kwale ,44,NULL,
Keipsl13839,Ndeda Dispensary,Z0sSeaxXUOF,7,aQ8pZwhDijT,Point,TS5gOUvyAeL,Central sakwa ,mMORYzJBnzi,Bondo ,HfVjCurKxh2,Siaya ,13839,34.1185,-0.21855
Keipsl10831,Ndeiya Health Centre,MGkzNfZQPuX,7,K8cOI2FZOA9,Point,wDbbJDcCOL3,Ndeiya ,A0BC4zSGPwM,Limuru ,HfVjCurKxh2,Kiambu ,10831,36.59682,-1.15348
603,Ndeiya Ward,K8cOI2FZOA9,6,wDbbJDcCOL3,NA,wDbbJDcCOL3,Ndeiya ,A0BC4zSGPwM,Limuru ,HfVjCurKxh2,Kiambu ,603,NULL,
Keipsl18245,Ndela Dispensary,zMxbMwMeam0,7,judbRIIm8yR,Point,diBoe19NFEz,Ndithini ,XFTvFUirnjA,Masinga ,HfVjCurKxh2,Machakos ,18245,37.27391,-0.84698
Keipsl19923,Ndelekeni Dispensary,FHNxGQc4tAc,7,LDXckHAqwCc,NA,diBoe19NFEz,Kivaa ,XFTvFUirnjA,Masinga ,HfVjCurKxh2,Machakos ,19923,NULL,
Keipsl10832,Ndemi Health Centre,w6NbIpYTDAc,7,aRMkfVPp91Q,Point,slOZ2K2AlES,Wanjohi ,mVgMb1mDaDX,Kipipiri ,HfVjCurKxh2,Nyandarua ,10832,36.41833,-0.32863
588,Ndenderu Ward,JQlF8D51Abi,6,iFbuHlAmZnf,NA,iFbuHlAmZnf,Ndenderu ,A0BC4zSGPwM,Kiambaa ,HfVjCurKxh2,Kiambu ,588,NULL,
Keipsl20173,Ndere Dispensary,pw5dyF3oHhJ,7,G2BlyghX785,Point,r04H5Jd9tHC,West karachuonyo ,gbepWpyaGdj,Karachuonyo ,HfVjCurKxh2,Homa Bay ,20173,34.46325,-0.3941
Keipsl13840,Ndere Health Centre,SMwXkGiREue,7,xtyOymqnV7K,Point,C50tUTITFem,North Gem ,mMORYzJBnzi,Gem ,HfVjCurKxh2,Siaya ,13840,34.38299,0.13766
Keipsl16660,Nderema Dispensary,QFw5c8Ez2Sf,7,uI49YPMbu1x,Point,yDsUvAUVfsN,Esise ,sXq9qYR3Q3K,Borabu ,HfVjCurKxh2,Nyamira ,16660,35.05562,-0.77929
NA,Ndhiwa Sub County,Ropfr0gf4q7,5,gbepWpyaGdj,MultiPolygon,NA,NA,gbepWpyaGdj,Ndhiwa ,HfVjCurKxh2,Homa Bay ,NA,34.5377,34.5378
Keipsl13841,Ndhiwa Sub-District Hospital,rbXxJWo3fvM,7,ZGDBw5UYLNh,Point,Ropfr0gf4q7,Kanyamwa kosewe ,gbepWpyaGdj,Ndhiwa ,HfVjCurKxh2,Homa Bay ,13841,34.36701,-0.73166
Keipsl13842,Ndhuru Dispensary,f06gAbzwr8r,7,Lwh9yn12tGJ,Point,ZwjVnsIjmuH,Lambwe ,gbepWpyaGdj,Mbita ,HfVjCurKxh2,Homa Bay ,13842,34.41892,-0.51271
Keipsl11702,Ndilidau Dispensary,SPpBE4cq2mO,7,wdSJgudlN9U,Point,zI9zDK16kOf,Mata ,I5jmTunFZY2,Taveta ,HfVjCurKxh2,Taita Taveta ,11702,37.73654,-3.38735
Keipsl10833,Ndimaini Dispensary,PiQhx1d2FOX,7,C1ipEls2GC9,Point,Pc9w9cjQp3V,Konyu ,IZOS05Z8QAL,Mathira East ,HfVjCurKxh2,Nyeri ,10833,37.14537,-0.52032
Keipsl15325,Ndindika Health Centre,B9n8hMSNb9J,7,TJCtOxsVGHq,Point,yZjSPVAa2N5,Githiga ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,15325,36.31975,0.41551
Keipsl13843,Ndiru Health Centre,xzWvgoTgo2A,7,ftLuANpURlO,Point,C5J6QwB31Wu,Kagan ,gbepWpyaGdj,Rangwe ,HfVjCurKxh2,Homa Bay ,13843,34.57814,-0.52233
Keipsl16771,Ndisi Dispensary,THAMMXLs8wI,7,ZGDBw5UYLNh,Point,Ropfr0gf4q7,Kanyamwa kosewe ,gbepWpyaGdj,Ndhiwa ,HfVjCurKxh2,Homa Bay ,16771,34.34749,-0.68057
Keipsl12637,Ndithini Dispensary,HAbi9xLl54r,7,judbRIIm8yR,Point,diBoe19NFEz,Ndithini ,XFTvFUirnjA,Masinga ,HfVjCurKxh2,Machakos ,12637,37.33577,-0.94698
375,Ndithini Ward,judbRIIm8yR,6,diBoe19NFEz,NA,diBoe19NFEz,Ndithini ,XFTvFUirnjA,Masinga ,HfVjCurKxh2,Machakos ,375,NULL,
Keipsl12638,Ndiuni Dispensary,ss7iySk5ZqM,7,mRlmDYO5jAF,Point,MKnGrKdiu2u,Kwamutonga/Kithumula ,zF5mSLNG4Cl,Kitui West ,HfVjCurKxh2,Kitui ,12638,37.97492,-1.24223
Keipsl10834,Ndivai Dispensary,yCQ146dlATS,7,xkXEOCy2uCt,Point,eHg0j1aZrVt,Leshau/Pondo ,mVgMb1mDaDX,Ndaragwa ,HfVjCurKxh2,Nyandarua ,10834,36.49714,-0.06828
1105,Ndivisi Ward,N48swzhmbIz,6,YHGqOa2JZU4,NA,YHGqOa2JZU4,Ndivisi ,A1gVLZ5bHiS,Webuye East ,HfVjCurKxh2,Bungoma ,1105,NULL,
Keipsl13844,Ndiwa Dispensary,n8ajmvbe2Wa,7,AMuv7J0rMFI,Point,DXCmQBVFzxo,North kadem ,H9vJQr39c4B,Nyatike ,HfVjCurKxh2,Migori ,13844,34.2798,-0.88761
Keipsl15326,Ndoinet Dispensary,P6dGSxov1ve,7,dk0FX5uk4ba,Point,VC8AFxpR5Zm,Kiptororo ,ZFzQpYAw1RT,Kuresoi North ,HfVjCurKxh2,Nakuru ,15326,35.53701,-0.41587
Keipsl17715,Ndoleli MCK Dispensay,sfJdc9rQWWI,7,ScVagDNYymv,Point,cF9JK3cGdzC,Athiru Ruujine ,xy2ubunOGVi,Igembe Central ,HfVjCurKxh2,Meru ,17715,38.05247,0.29448
Keipsl11704,Ndome Dispensary (Taita),PrCiFu99Wfu,7,iboZDThYdRt,Point,YCJqCJUsbKh,Ngolia ,I5jmTunFZY2,Voi ,HfVjCurKxh2,Taita Taveta ,11704,38.47813,-3.30278
Keipsl11745,Ndongo Purple Clinic,TFa1DYa4CJ3,7,PWqxscASvtx,Point,zI9zDK16kOf,Bomani ,I5jmTunFZY2,Taveta ,HfVjCurKxh2,Taita Taveta ,11745,37.67502,-3.39249
Keipsl10835,Ndonyero Medical Clinic,LPGK1vZQTQJ,7,ZJSJIJeDUwE,Point,qKqNysoq39p,Mang'u ,A0BC4zSGPwM,Gatundu North ,HfVjCurKxh2,Kiambu ,10835,36.97389,-0.99059
Keipsl15511,Ndonyo Medical Clinic,OHgNe7RtNy4,7,yu74P4QW76D,Point,JXLPtLfLgxW,Viwandani ,ZFzQpYAw1RT,Naivasha Sub-County,HfVjCurKxh2,Nakuru ,15511,36.43063,-0.71413
Keipsl15327,Ndonyo Wasin Dispensary,JiwYMAi0fZ5,7,WoBjeGytiFY,Point,lFFz0cUm0LN,Waso ,nfKmgVvY7zs,Samburu East ,HfVjCurKxh2,Samburu ,15327,37.43701,1.3481
Keipsl13845,Ndori Health Centre,DdmVeXSCnhp,7,MaRsh9V5LtP,Point,Lkjyg0yFY1A,East Asembo ,mMORYzJBnzi,Rarieda ,HfVjCurKxh2,Siaya ,13845,34.37752,-0.06975
668,Ndoto Ward,TXQ77OSKkTG,6,FD0PslzKpCV,NA,FD0PslzKpCV,Ndoto ,nfKmgVvY7zs,Samburu North ,HfVjCurKxh2,Samburu ,668,NULL,
Keipsl11705,Ndovu Health Centre,nM3n6u9JuGV,7,JW97sIEYzQ2,Point,YCJqCJUsbKh,Kaloleni ,I5jmTunFZY2,Voi ,HfVjCurKxh2,Taita Taveta ,11705,38.58444,-3.39267
Keipsl19868,Nduga Dispensary,fq71c26XFDc,7,LODXhuVDmDU,Point,C5J6QwB31Wu,West gem ,gbepWpyaGdj,Rangwe ,HfVjCurKxh2,Homa Bay ,19868,34.6,-0.58
Keipsl10836,Ndugamano Dispensary,jV4hx9YPrfK,7,axzuAw8ROZl,Point,HYo4oOj6cDE,Wamagana ,IZOS05Z8QAL,Tetu ,HfVjCurKxh2,Nyeri ,10836,36.89062,-0.49065
Keipsl10837,Ndula Dispensary,XZXaiZzfRIV,7,uaf1Z5PlQvA,Point,hGCITYrNuby,Ngoliba ,A0BC4zSGPwM,Thika Town ,HfVjCurKxh2,Kiambu ,10837,37.24628,-1.0271
Keipsl19902,Nduluni Dispensary,Fb0ph1E7lGw,7,Mu5XIhkIiug,Point,txfQRjvy2Uo,Kasikeu ,M5TOiiYVWwN,Kilome ,HfVjCurKxh2,Makueni ,19902,37.38873,-1.88757
583,Ndumberi Ward,okFXUwU4YRR,6,JcXZiATbQwx,NA,JcXZiATbQwx,Ndumberi ,A0BC4zSGPwM,Kiambu Town ,HfVjCurKxh2,Kiambu ,583,NULL,
Keipsl18462,Ndumoni Dispensary,FzPsa2MnH1Q,7,OeANs95rGTa,Point,ysaF9bWKZmv,Kyangwithya West ,zF5mSLNG4Cl,Kitui Central ,HfVjCurKxh2,Kitui ,18462,37.89219,-1.36023
Keipsl16922,Ndunduni Dispensary,uyutbQq6eTz,7,MaCXK3cH9bh,Point,DQt1W9OtBxV,Kangundo North ,XFTvFUirnjA,Kangundo ,HfVjCurKxh2,Machakos ,16922,37.35234,-1.26437
Keipsl10839,Ndunyu Chege Dispensary,BAmD6yyJQph,7,QkaX6u9vogr,Point,d05tVut2cQQ,Kariara ,SeUHzwEWOUn,Gatanga ,HfVjCurKxh2,Muranga ,10839,36.91228,-0.87108
Keipsl10840,Ndunyu Njeru Dispensary,iBgKjn8OYnx,7,Hg9CFbLU7jl,Point,nJtwBgvgZsC,North Kinangop ,mVgMb1mDaDX,Kinangop ,HfVjCurKxh2,Nyandarua ,10840,36.56373,-0.54696
Keipsl10841,Nduriri (AIC) Dispensary,Cb2l9a2YrTI,7,Y8QcHbDoK9m,Point,hqS48UiEjI7,Nyanduma ,A0BC4zSGPwM,Lari ,HfVjCurKxh2,Kiambu ,10841,36.70991,-0.98134
Keipsl13847,Nduru District Hospital,qYqnnlMBqUk,7,RhD3Zz1Gh59,Point,ZbQH6lYuo2V,Bogetenga ,OCzaanZX0v0,South Mugirango ,HfVjCurKxh2,Kisii ,13847,34.62814,-0.80782
Keipsl13848,Nduru Kadero Dispensary,BDrXVDhFSBy,7,tUbdAreJ5zn,Point,NYsPyNNI61H,North seme ,RP2cXnuZq8a,Seme ,HfVjCurKxh2,Kisumu ,13848,34.46748,-0.06836
Keipsl15328,Ndurumo Dispensary,ESUn5BWC46j,7,Pzp8p0Ut0uL,Point,yZjSPVAa2N5,Rumuruti township ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,15328,36.4227,0.37358
Keipsl10842,Ndururumo Dispensary,J488ZsrDYjA,7,UKqQrYow4yA,Point,FzzAaZYop8J,Theta ,A0BC4zSGPwM,Juja ,HfVjCurKxh2,Kiambu ,10842,37.03813,-1.15902
Keipsl16923,Nduu Dispensary,hpn7hCddlFI,7,dhWAsnvv4j1,Point,ow3VltOHcsj,Matungulu East ,XFTvFUirnjA,Matungulu ,HfVjCurKxh2,Machakos ,16923,37.34335,-1.20756
Keipsl17814,Nduundune Dispensary,XUrm4jrebSh,7,k8CO1dyUKWW,Point,B42m5Hc0JkQ,Ikanga/Kyatune ,zF5mSLNG4Cl,Kitui South ,HfVjCurKxh2,Kitui ,17814,38.00064,-1.4342
Keipsl16812,Neboi Dispensary,rB8O1SLk7tB,7,BnayqdEm8Pm,Point,dfVp9XsZ01u,Neboi ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,16812,41.81139,3.9466
214,Neboi Ward,BnayqdEm8Pm,6,dfVp9XsZ01u,NA,dfVp9XsZ01u,Neboi ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,214,NULL,
Keipsl12641,Neema Hospital,xI0d23Q49kf,7,cRGNTIja5Do,Point,hGCITYrNuby,Township ,A0BC4zSGPwM,Thika Town ,HfVjCurKxh2,Kiambu ,12641,38.00477,-1.36759
keipsl12641,Neema Hospital,yZwNHL88g1d,7,IPXDpaLTV3G,Point,ysaF9bWKZmv,Township ,zF5mSLNG4Cl,Kitui Central ,HfVjCurKxh2,Kitui ,12641,36.9329,-1.1893
Keipsl10843,Neema Medical,xDscN5oJE73,7,O4nCPYUFiZF,Point,uBjduwmWsB0,Kamahuha ,SeUHzwEWOUn,Muranga South ,HfVjCurKxh2,Muranga ,10843,37.13886,-0.87778
Keipsl17330,Neema Medical Clinic,GYkI4hdqY2a,7,zTiT1pJVvjf,Point,OE90J0Hs1GV,Kamagut ,cS6agZiN32t,Turbo ,HfVjCurKxh2,Uasin Gishu ,17330,35.047231,0.633533
Keipsl15329,Neema Medical Clinic (Trans Nzoia West),NvpmXqaLYLl,7,JnjAo5Ds4Jf,NA,oKGO1Sd8ylQ,Bidii ,oSVLBSVLtZi,Kwanza ,HfVjCurKxh2,Trans-Nzoia ,15329,NULL,
Keipsl10844,Neema Medicare Centre,uervD5bXneS,7,cRGNTIja5Do,Point,hGCITYrNuby,Township ,A0BC4zSGPwM,Thika Town ,HfVjCurKxh2,Kiambu ,10844,37.0685,-1.02794
Keipsl15331,Neissuit Dispensary,ZbzVCWAqaPY,7,BEtE0MYjxwA,Point,Ywb2TEDzl5o,Nessuit ,ZFzQpYAw1RT,Njoro ,HfVjCurKxh2,Nakuru ,15331,35.89907,-0.39445
Keipsl15332,Nekeki Clinic (Hbc),vMJg2m1VJWp,7,KmJ2DsbXFc1,Point,Rw7jAG8nq1g,Matisi ,oSVLBSVLtZi,Saboti ,HfVjCurKxh2,Trans-Nzoia ,15332,35.00756,1.00451
Keipsl12642,Nembure Health Centre,I8ZnWhClkyq,7,mo336abaWCk,Point,PlzlzbptrvM,Gaturi South ,h8m60u0XlJf,Manyatta ,HfVjCurKxh2,Embu ,12642,37.51053,-0.47437
Keipsl18403,Nep Medical Centre,mUlCDT0nzgf,7,iyU0yU7260I,Point,KpVyBGrx1Jk,Township ,qIpTCaEVo8q,Garissa ,HfVjCurKxh2,Garissa ,18403,39.63764,-0.45584
Keipsl15333,Nerkwo Dispensary,YUT40CidQmu,7,QdvgqozToUH,Point,sUiNgwNmVcf,Moiben Kuserwo ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,15333,35.50988,0.91471
833,Nessuit Ward,BEtE0MYjxwA,6,Ywb2TEDzl5o,NA,Ywb2TEDzl5o,Nessuit ,ZFzQpYAw1RT,Njoro ,HfVjCurKxh2,Nakuru ,833,NULL,
Keipsl18792,New Hope Clinic (Nyamira),yUqNdepqHRS,7,VNMv3lYthg0,Point,tJqnoYq7dsm,Manga ,sXq9qYR3Q3K,Manga ,HfVjCurKxh2,Nyamira ,18792,34.92976,-0.55758
Keipsl10849,New Kihoya Clinic,igtPJ4eMZ3n,7,Tew5m35yPJm,Point,BirdjcaE5qU,Rwathia ,SeUHzwEWOUn,Kangema ,HfVjCurKxh2,Muranga ,10849,36.9012,-0.64772
